JOIN_SN,JOIN_SN_TYP,BTH_YR,GENDER,IS_KRN,YM,SCTR_CD,COM_SN,IS_ME,LN_CD_1,LN_CD_2,LN_CD_3,LN_DT,LN_AMT,RATE_YN,RPY_CD,EXP_DT,RATE,RPY_AMT
1606164,1,1983,1,1,202001,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,202006,24,4084087,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,202005,24,4084087,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,202004,24,4084087,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201812,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201903,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201807,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201809,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201906,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201901,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201907,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201912,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,202003,24,4084087,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201810,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201806,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201904,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201908,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201808,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,202002,24,4084087,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201911,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201910,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1606164,1,1983,1,1,201902,24,8520866,0,31,100,0,201711,3500,0,0,0,0,0
1068489,1,1974,1,1,201910,24,1607732,0,31,100,0,201703,1400,1,1,202203,28000,0
1068489,1,1974,1,1,202003,24,1607732,0,31,100,0,201703,1400,1,1,202203,28000,0
1068489,1,1974,1,1,201909,24,1607732,0,31,100,0,201703,1500,1,1,202203,28000,0
1068489,1,1974,1,1,201904,24,1607732,0,31,100,0,201703,1500,0,0,0,0,0
1068489,1,1974,1,1,201806,24,1607732,0,31,100,0,201703,1500,0,0,0,0,0
1068489,1,1974,1,1,201807,24,1607732,0,31,100,0,201703,1500,0,0,0,0,0
1068489,1,1974,1,1,201911,24,1607732,0,31,100,0,201703,1400,1,1,202203,28000,0
1068489,1,1974,1,1,201812,24,1607732,0,31,100,0,201703,1500,0,0,0,0,0
1068489,1,1974,1,1,202002,24,1607732,0,31,100,0,201703,1400,1,1,202203,28000,0
1068489,1,1974,1,1,201809,24,1607732,0,31,100,0,201703,1500,0,0,0,0,0
1068489,1,1974,1,1,201810,24,1607732,0,31,100,0,201703,1500,0,0,0,0,0
1068489,1,1974,1,1,201912,24,1607732,0,31,100,0,201703,1400,1,1,202203,28000,0
1068489,1,1974,1,1,201808,24,1607732,0,31,100,0,201703,1500,0,0,0,0,0
1068489,1,1974,1,1,201905,24,1607732,0,31,100,0,201703,1500,0,0,0,0,0
1068489,1,1974,1,1,201902,24,1607732,0,31,100,0,201703,1500,0,0,0,0,0
1068489,1,1974,1,1,202001,24,1607732,0,31,100,0,201703,1400,1,1,202203,28000,0
1068489,1,1974,1,1,201903,24,1607732,0,31,100,0,201703,1500,0,0,0,0,0
1068489,1,1974,1,1,201906,24,1607732,0,31,100,0,201703,1500,1,1,202203,28000,0
1068489,1,1974,1,1,202006,24,1607732,0,31,100,0,201703,1400,1,1,202203,28000,0
1068489,1,1974,1,1,202004,24,1607732,0,31,100,0,201703,1400,1,1,202203,28000,0
1068489,1,1974,1,1,201901,24,1607732,0,31,100,0,201703,1500,0,0,0,0,0
1068489,1,1974,1,1,202005,24,1607732,0,31,100,0,201703,1400,1,1,202203,28000,0
1068489,1,1974,1,1,201908,24,1607732,0,31,100,0,201703,1500,1,1,202203,28000,0
1068489,1,1974,1,1,201907,24,1607732,0,31,100,0,201703,1500,1,1,202203,28000,0
1068489,1,1974,1,1,201811,24,1607732,0,31,100,0,201703,1500,0,0,0,0,0
1881966,1,1996,2,1,201901,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201809,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201807,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201806,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201811,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,202006,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,202001,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,202002,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201907,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201903,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201910,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201908,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201902,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,202004,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,202004,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,202003,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201909,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201901,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201810,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201904,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201906,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201910,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,202005,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201905,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201808,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,202003,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201906,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201911,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201807,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201810,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,202002,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201812,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201811,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,202001,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201809,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201912,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201907,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201908,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201912,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201903,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201911,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201902,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,202005,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201909,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201812,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201806,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,202006,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201905,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201808,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
1881966,1,1996,2,1,201904,24,11775,0,31,100,0,201405,3600,0,0,0,0,0
554793,1,1987,2,1,201808,24,1166480,0,31,100,0,201508,3900,0,0,0,0,0
554793,1,1987,2,1,201905,24,1166480,0,31,100,0,201508,3900,0,0,0,0,0
554793,1,1987,2,1,201810,24,1166480,0,31,100,0,201508,3900,0,0,0,0,0
554793,1,1987,2,1,201910,24,1166480,0,31,100,0,201508,3900,1,1,202008,24000,0
554793,1,1987,2,1,201911,24,1166480,0,31,100,0,201508,3900,1,1,202008,24000,0
554793,1,1987,2,1,201909,24,1166480,0,31,100,0,201508,3900,1,1,202008,24000,0
554793,1,1987,2,1,201912,24,1166480,0,31,100,0,201508,3900,1,1,202008,24000,0
554793,1,1987,2,1,201906,24,1166480,0,31,100,0,201508,3900,1,1,202008,24000,0
554793,1,1987,2,1,201904,24,1166480,0,31,100,0,201508,3900,0,0,0,0,0
554793,1,1987,2,1,201811,24,1166480,0,31,100,0,201508,3900,0,0,0,0,0
554793,1,1987,2,1,202006,24,1166480,0,31,100,0,201508,3900,1,1,202008,24000,0
554793,1,1987,2,1,202003,24,1166480,0,31,100,0,201508,3900,1,1,202008,24000,0
554793,1,1987,2,1,201908,24,1166480,0,31,100,0,201508,3900,1,1,202008,24000,0
554793,1,1987,2,1,202005,24,1166480,0,31,100,0,201508,3900,1,1,202008,24000,0
554793,1,1987,2,1,201807,24,1166480,0,31,100,0,201508,3900,0,0,0,0,0
554793,1,1987,2,1,201806,24,1166480,0,31,100,0,201508,3900,0,0,0,0,0
554793,1,1987,2,1,202004,24,1166480,0,31,100,0,201508,3900,1,1,202008,24000,0
554793,1,1987,2,1,202001,24,1166480,0,31,100,0,201508,3900,1,1,202008,24000,0
554793,1,1987,2,1,201902,24,1166480,0,31,100,0,201508,3900,0,0,0,0,0
554793,1,1987,2,1,202002,24,1166480,0,31,100,0,201508,3900,1,1,202008,24000,0
554793,1,1987,2,1,201812,24,1166480,0,31,100,0,201508,3900,0,0,0,0,0
554793,1,1987,2,1,201901,24,1166480,0,31,100,0,201508,3900,0,0,0,0,0
554793,1,1987,2,1,201903,24,1166480,0,31,100,0,201508,3900,0,0,0,0,0
554793,1,1987,2,1,201907,24,1166480,0,31,100,0,201508,3900,1,1,202008,24000,0
554793,1,1987,2,1,201809,24,1166480,0,31,100,0,201508,3900,0,0,0,0,0
1921096,1,1982,2,1,201807,24,5372220,0,31,100,0,201510,6000,0,0,0,0,0
1921096,1,1982,2,1,201809,24,5372220,0,31,100,0,201510,6000,0,0,0,0,0
1921096,1,1982,2,1,201806,24,5372220,0,31,100,0,201510,6000,0,0,0,0,0
1921096,1,1982,2,1,201808,24,5372220,0,31,100,0,201510,6000,0,0,0,0,0
1659916,1,1963,2,1,201808,24,3304284,0,31,100,0,201703,3600,0,0,0,0,0
1659916,1,1963,2,1,201807,24,3304284,0,31,100,0,201703,3600,0,0,0,0,0
1659916,1,1963,2,1,201811,24,3304284,0,31,100,0,201808,3600,0,0,0,0,0
1659916,1,1963,2,1,201902,24,3304284,0,31,100,0,201808,3600,0,0,0,0,0
1659916,1,1963,2,1,201907,24,223737,0,31,100,0,201808,3600,1,1,202308,24000,0
1659916,1,1963,2,1,201901,24,3304284,0,31,100,0,201808,3600,0,0,0,0,0
1659916,1,1963,2,1,201810,24,3304284,0,31,100,0,201808,3600,0,0,0,0,0
1659916,1,1963,2,1,201812,24,3304284,0,31,100,0,201808,3600,0,0,0,0,0
1659916,1,1963,2,1,201806,24,3304284,0,31,100,0,201703,3600,0,0,0,0,0
1659916,1,1963,2,1,201906,24,223737,0,31,100,0,201808,3600,1,1,202308,24000,0
1659916,1,1963,2,1,201809,24,3304284,0,31,100,0,201808,3600,0,0,0,0,0
1659916,1,1963,2,1,201905,24,223737,0,31,100,0,201808,3600,1,1,202308,24000,0
53824,1,1978,1,1,201810,24,8132755,0,31,100,0,201708,5200,0,0,0,0,0
53824,1,1978,1,1,201911,24,8132755,0,31,100,0,201708,5200,1,1,202008,28000,0
53824,1,1978,1,1,202004,24,8132755,0,31,100,0,201708,5200,1,1,202008,28000,0
53824,1,1978,1,1,201912,24,8132755,0,31,100,0,201708,5200,1,1,202008,28000,0
53824,1,1978,1,1,201904,24,8132755,0,31,100,0,201708,5200,0,0,0,0,0
53824,1,1978,1,1,201905,24,8132755,0,31,100,0,201708,5200,0,0,0,0,0
53824,1,1978,1,1,201808,24,8132755,0,31,100,0,201708,5200,0,0,0,0,0
53824,1,1978,1,1,201908,24,8132755,0,31,100,0,201708,5200,1,1,202008,28000,0
53824,1,1978,1,1,202002,24,8132755,0,31,100,0,201708,5200,1,1,202008,28000,0
53824,1,1978,1,1,201806,24,8132755,0,31,100,0,201708,5200,0,0,0,0,0
53824,1,1978,1,1,202001,24,8132755,0,31,100,0,201708,5200,1,1,202008,28000,0
53824,1,1978,1,1,202006,24,8132755,0,31,100,0,201708,5200,1,1,202008,28000,0
53824,1,1978,1,1,201907,24,8132755,0,31,100,0,201708,5200,1,1,202008,28000,0
53824,1,1978,1,1,201910,24,8132755,0,31,100,0,201708,5200,1,1,202008,28000,0
53824,1,1978,1,1,201812,24,8132755,0,31,100,0,201708,5200,0,0,0,0,0
53824,1,1978,1,1,201909,24,8132755,0,31,100,0,201708,5200,1,1,202008,28000,0
53824,1,1978,1,1,202003,24,8132755,0,31,100,0,201708,5200,1,1,202008,28000,0
53824,1,1978,1,1,201901,24,8132755,0,31,100,0,201708,5200,0,0,0,0,0
53824,1,1978,1,1,201906,24,8132755,0,31,100,0,201708,5200,0,0,0,0,0
53824,1,1978,1,1,201903,24,8132755,0,31,100,0,201708,5200,0,0,0,0,0
53824,1,1978,1,1,201811,24,8132755,0,31,100,0,201708,5200,0,0,0,0,0
53824,1,1978,1,1,201809,24,8132755,0,31,100,0,201708,5200,0,0,0,0,0
53824,1,1978,1,1,201807,24,8132755,0,31,100,0,201708,5200,0,0,0,0,0
53824,1,1978,1,1,202005,24,8132755,0,31,100,0,201708,5200,1,1,202008,28000,0
53824,1,1978,1,1,201902,24,8132755,0,31,100,0,201708,5200,0,0,0,0,0
443249,1,1990,1,1,201910,24,4321277,0,31,100,0,201709,160,1,4,201912,28000,0
443249,1,1990,1,1,201807,24,4321277,0,31,100,0,201709,1100,0,0,0,0,0
443249,1,1990,1,1,201903,24,4321277,0,31,100,0,201709,640,0,0,0,0,0
443249,1,1990,1,1,201911,24,4321277,0,31,100,0,201709,100,1,4,201912,28000,0
443249,1,1990,1,1,201904,24,4321277,0,31,100,0,201709,580,0,0,0,0,0
443249,1,1990,1,1,201905,24,4321277,0,31,100,0,201709,510,1,4,201912,28000,0
443249,1,1990,1,1,201806,24,4321277,0,31,100,0,201709,1200,0,0,0,0,0
443249,1,1990,1,1,201908,24,4321277,0,31,100,0,201709,300,1,4,201912,28000,0
443249,1,1990,1,1,201902,24,4321277,0,31,100,0,201709,710,0,0,0,0,0
443249,1,1990,1,1,201809,24,4321277,0,31,100,0,201709,1000,0,0,0,0,0
443249,1,1990,1,1,201810,24,4321277,0,31,100,0,201709,950,0,0,0,0,0
443249,1,1990,1,1,201907,24,4321277,0,31,100,0,201709,380,1,4,201912,28000,0
443249,1,1990,1,1,201906,24,4321277,0,31,100,0,201709,450,1,4,201912,28000,0
443249,1,1990,1,1,201901,24,4321277,0,31,100,0,201709,770,0,0,0,0,0
443249,1,1990,1,1,201811,24,4321277,0,31,100,0,201709,890,0,0,0,0,0
443249,1,1990,1,1,201808,24,4321277,0,31,100,0,201709,1100,0,0,0,0,0
443249,1,1990,1,1,201909,24,4321277,0,31,100,0,201709,230,1,4,201912,28000,0
443249,1,1990,1,1,201812,24,4321277,0,31,100,0,201709,830,0,0,0,0,0
866657,1,1979,1,1,202004,24,9762551,0,31,100,0,201911,5500,1,4,202009,21000,0
866657,1,1979,1,1,201912,24,9762551,0,31,100,0,201911,5700,1,4,202009,21000,0
866657,1,1979,1,1,201911,24,9762551,0,31,100,0,201911,6300,1,4,202009,21000,0
866657,1,1979,1,1,202003,24,9762551,0,31,100,0,201911,5700,1,4,202009,21000,0
866657,1,1979,1,1,202002,24,9762551,0,31,100,0,201911,5700,1,4,202009,21000,0
866657,1,1979,1,1,202005,24,9762551,0,31,100,0,201911,4900,1,4,202009,21000,0
866657,1,1979,1,1,202006,24,9762551,0,31,100,0,201911,4200,1,4,202009,21000,0
866657,1,1979,1,1,202001,24,9762551,0,31,100,0,201911,5700,1,4,202009,21000,0
323135,1,1965,1,1,201910,24,1360578,0,31,100,0,201709,2200,1,1,202009,24000,0
323135,1,1965,1,1,201809,24,1360578,0,31,100,0,201709,2200,0,0,0,0,0
323135,1,1965,1,1,201906,24,1360578,0,31,100,0,201709,2200,1,1,201909,24000,0
323135,1,1965,1,1,201907,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201903,24,1360578,0,31,100,0,201709,2200,0,0,0,0,0
323135,1,1965,1,1,201806,24,1360578,0,31,100,0,201709,2200,0,0,0,0,0
323135,1,1965,1,1,201911,24,1360578,0,31,100,0,201709,2200,1,1,202009,24000,0
323135,1,1965,1,1,201901,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201908,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201907,24,1360578,0,31,100,0,201709,2200,1,1,201909,24000,0
323135,1,1965,1,1,201812,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201810,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201912,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,202004,24,1360578,0,31,100,0,201709,2200,1,1,202009,24000,0
323135,1,1965,1,1,202005,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201812,24,1360578,0,31,100,0,201709,2200,0,0,0,0,0
323135,1,1965,1,1,201808,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201908,24,1360578,0,31,100,0,201709,2200,1,1,201909,24000,0
323135,1,1965,1,1,201911,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201808,24,1360578,0,31,100,0,201709,2200,0,0,0,0,0
323135,1,1965,1,1,201906,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201903,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201909,24,1360578,0,31,100,0,201709,2200,1,1,202009,24000,0
323135,1,1965,1,1,201909,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201910,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201809,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201811,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,202003,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,202001,24,1360578,0,31,100,0,201709,2200,1,1,202009,24000,0
323135,1,1965,1,1,201912,24,1360578,0,31,100,0,201709,2200,1,1,202009,24000,0
323135,1,1965,1,1,201811,24,1360578,0,31,100,0,201709,2200,0,0,0,0,0
323135,1,1965,1,1,202004,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201807,24,1360578,0,31,100,0,201709,2200,0,0,0,0,0
323135,1,1965,1,1,201901,24,1360578,0,31,100,0,201709,2200,0,0,0,0,0
323135,1,1965,1,1,201810,24,1360578,0,31,100,0,201709,2200,0,0,0,0,0
323135,1,1965,1,1,201904,24,1360578,0,31,100,0,201709,2200,1,1,201909,24000,0
323135,1,1965,1,1,201905,24,1360578,0,31,100,0,201709,2200,1,1,201909,24000,0
323135,1,1965,1,1,202002,24,1360578,0,31,100,0,201709,2200,1,1,202009,24000,0
323135,1,1965,1,1,202005,24,1360578,0,31,100,0,201709,2200,1,1,202009,24000,0
323135,1,1965,1,1,202003,24,1360578,0,31,100,0,201709,2200,1,1,202009,24000,0
323135,1,1965,1,1,201902,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201905,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,202006,24,1360578,0,31,100,0,201709,2200,1,1,202009,24000,0
323135,1,1965,1,1,202002,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,202001,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,202006,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201904,24,987722,0,31,100,0,201410,2400,0,0,0,0,0
323135,1,1965,1,1,201902,24,1360578,0,31,100,0,201709,2200,0,0,0,0,0
1445086,1,1988,1,1,201806,24,2037199,0,31,100,0,201803,9000,0,0,0,0,0
1445086,1,1988,1,1,201810,24,2037199,0,31,100,0,201803,9000,0,0,0,0,0
1445086,1,1988,1,1,201809,24,9741399,0,31,100,0,201707,5300,0,0,0,0,0
1445086,1,1988,1,1,201901,24,2037199,0,31,100,0,201803,9000,0,0,0,0,0
1445086,1,1988,1,1,201907,24,2037199,0,31,100,0,201803,9000,1,1,202103,24000,0
1445086,1,1988,1,1,201905,24,2037199,0,31,100,0,201803,9000,1,1,202103,24000,0
1445086,1,1988,1,1,201812,24,2037199,0,31,100,0,201803,9000,0,0,0,0,0
1445086,1,1988,1,1,201911,24,2037199,0,31,100,0,201803,9000,1,1,202103,24000,0
1445086,1,1988,1,1,201810,24,9741399,0,31,100,0,201707,5200,0,0,0,0,0
1445086,1,1988,1,1,201811,24,2037199,0,31,100,0,201803,9000,0,0,0,0,0
1445086,1,1988,1,1,201906,24,2037199,0,31,100,0,201803,9000,1,1,202103,24000,0
1445086,1,1988,1,1,201912,24,2037199,0,31,100,0,201912,14000,1,4,202212,24000,0
1445086,1,1988,1,1,202002,24,2037199,0,31,100,0,201912,13000,1,4,202212,24000,0
1445086,1,1988,1,1,201806,24,9741399,0,31,100,0,201707,5800,0,0,0,0,0
1445086,1,1988,1,1,201809,24,2037199,0,31,100,0,201803,9000,0,0,0,0,0
1445086,1,1988,1,1,201808,24,2037199,0,31,100,0,201803,9000,0,0,0,0,0
1445086,1,1988,1,1,201807,24,9741399,0,31,100,0,201707,5600,0,0,0,0,0
1445086,1,1988,1,1,201807,24,2037199,0,31,100,0,201803,9000,0,0,0,0,0
1445086,1,1988,1,1,201904,24,2037199,0,31,100,0,201803,9000,0,0,0,0,0
1445086,1,1988,1,1,201903,24,2037199,0,31,100,0,201803,9000,0,0,0,0,0
1445086,1,1988,1,1,202001,24,2037199,0,31,100,0,201912,13000,1,4,202212,24000,0
1445086,1,1988,1,1,201808,24,9741399,0,31,100,0,201707,5500,0,0,0,0,0
1445086,1,1988,1,1,201910,24,2037199,0,31,100,0,201803,9000,1,1,202103,24000,0
1445086,1,1988,1,1,201909,24,2037199,0,31,100,0,201803,9000,1,1,202103,24000,0
1445086,1,1988,1,1,201908,24,2037199,0,31,100,0,201803,9000,1,1,202103,24000,0
1445086,1,1988,1,1,201902,24,2037199,0,31,100,0,201803,9000,0,0,0,0,0
1445086,1,1988,1,1,201811,24,9741399,0,31,100,0,201707,5100,0,0,0,0,0
